	ID	name	annot	nbIns	nbsites	insRate	call	Bayes_class	Bayes_class_4	biotradis	Chaudhuri	Santiago	valentino
1474	SAOUHSC_01626	SAOUHSC_01626	proline dipeptidase%2C putative	70	108	0.6481481481481481	NE	NE	NE	NE	NA	NE	NA
1475	SAOUHSC_01627	SAOUHSC_01627	conserved hypothetical protein	22	49	0.4489795918367347	NE	NE	NE	NE	ES	NE	ES
1476	SAOUHSC_01628	SAOUHSC_01628	conserved hypothetical protein	16	26	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
1477	SAOUHSC_01629	SAOUHSC_01629	conserved hypothetical protein	27	66	0.4090909090909091	NE	NE	NE	NE	NA	NE	NA
1478	SAOUHSC_01630	SAOUHSC_01630	conserved hypothetical protein	26	39	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
1479	SAOUHSC_01632	SAOUHSC_01632	acts in conjunction with GvcH to form H-protein-S-aminomethyldihydrolipoyllysine from glycine%3B forms a heterodimer with subunit 1 to form the P protein	79	132	0.5984848484848485	NE	NE	NE	NE	NA	NE	NA
1480	SAOUHSC_01633	SAOUHSC_01633	acts in conjunction with GvcH to form H-protein-S-aminomethyldihydrolipoyllysine from glycine%3B forms a heterodimer with subunit 2 to form the P protein	72	113	0.6371681415929203	NE	NE	NE	NE	NA	NE	NA
1481	SAOUHSC_01634	gcvT	catalyzes the transfer of a methylene carbon from the methylamine-loaded GcvH protein to tetrahydrofolate%2C causing the release of ammonia and the generation of reduced GcvH protein	49	94	0.5212765957446809	NE	NE	NE	NE	NA	NE	NA
1482	SAOUHSC_01635	SAOUHSC_01635	shikimate kinase%2C putative	8	56	0.14285714285714285	NE	U	ES	ES	NA	ES	NA
1483	SAOUHSC_01636	SAOUHSC_01636	-	13	18	0.7222222222222222	S	NE	NE	NE	NA	DES	NA
1484	SAOUHSC_01637	SAOUHSC_01637	conserved hypothetical protein	34	63	0.5396825396825397	NE	NE	NE	NE	NA	NE	NA
1485	SAOUHSC_01638	SAOUHSC_01638	conserved hypothetical protein	28	37	0.7567567567567568	NE	NE	NE	NE	NA	NE	NA
1486	SAOUHSC_01639	SAOUHSC_01639	conserved hypothetical protein	30	53	0.5660377358490566	NE	NE	NE	NE	NA	NE	NA
1487	SAOUHSC_01640	SAOUHSC_01640	conserved hypothetical protein	16	30	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
1488	SAOUHSC_01641	SAOUHSC_01641	conserved hypothetical protein	75	122	0.6147540983606558	NE	NE	NE	NE	NA	NE	NA
1489	SAOUHSC_01643	SAOUHSC_01643	conserved hypothetical protein	55	95	0.5789473684210527	NE	NE	NE	NE	NA	NE	NA
1490	SAOUHSC_01644	SAOUHSC_01644	conserved hypothetical protein	35	61	0.5737704918032787	NE	NE	NE	NE	NA	NE	NA
1491	SAOUHSC_01645	SAOUHSC_01645	conserved hypothetical protein	21	31	0.6774193548387096	NE	NE	NE	NE	NA	NE	NA
1492	SAOUHSC_01646	SAOUHSC_01646	glucokinase%2C putative	57	93	0.6129032258064516	NE	NE	NE	NE	NA	NE	NA
1493	SAOUHSC_01647	SAOUHSC_01647	conserved hypothetical protein	12	20	0.6	NE	NE	NE	NE	NA	NE	NA
1494	SAOUHSC_01650	SAOUHSC_01650	conserved hypothetical protein	26	49	0.5306122448979592	NE	NE	NE	NE	NA	NE	NA
1495	SAOUHSC_01651	rpmG	in Escherichia coli BM108%2C a mutation that results in lack of L33 synthesis had no effect on ribosome synthesis or function%3B there are paralogous genes in several bacterial genomes%2C and a CXXC motif for zinc binding and an upstream regulation region of the paralog lacking this motif that are regulated by zinc similar to other ribosomal proteins like L31%3B the proteins in this group lack the CXXC motif	8	9	0.8888888888888888	S	NE	NE	NE	NA	NE	NA
1496	SAOUHSC_01652	SAOUHSC_01652	penicillin-binding protein 3	114	187	0.6096256684491979	NE	NE	NE	NE	NA	NE	NA
1497	SAOUHSC_01653	SAOUHSC_01653	superoxide dismutase%2C Mn%2C putative	18	52	0.34615384615384615	NE	NE	NE	NE	NA	NE	NA
1498	SAOUHSC_01655	SAOUHSC_01655	conserved hypothetical protein	30	44	0.6818181818181818	NE	NE	NE	NE	NA	NE	NA
1499	SAOUHSC_01656	SAOUHSC_01656	conserved hypothetical protein	56	99	0.5656565656565656	NE	NE	NE	NE	NA	NE	NA
1500	SAOUHSC_01657	SAOUHSC_01657	ABC transporter%2C putative	31	70	0.44285714285714284	NE	NE	NE	NE	NA	NE	NA
1501	SAOUHSC_01658	SAOUHSC_01658	Assists in DNA repair by cleaving phosphodiester bonds at apurinic or apyrimidinic sties to produce new 5' ends that are base-free deoxyribose 5-phosphate residues	49	76	0.6447368421052632	NE	NE	NE	NE	NA	NE	NA
1502	SAOUHSC_01659	SAOUHSC_01659	conserved hypothetical protein	15	125	0.12	E	U	ES	ES	NA	ES	NA
1503	SAOUHSC_01660	SAOUHSC_01660	conserved hypothetical protein	65	109	0.5963302752293578	NE	NE	NE	NE	NA	NE	NA
1504	SAOUHSC_01661	SAOUHSC_01661	conserved hypothetical protein	0	57	0.0	E	ES	ES	ES	ES	ES	NA
1505	SAOUHSC_01662	SAOUHSC_01662	sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released%3B primary sigma factor of bacterium	2	81	0.024691358024691357	E	ES	ES	ES	ES	ES	ES
1506	SAOUHSC_01663	SAOUHSC_01663	DNA primase%2C putative	2	152	0.013157894736842105	E	ES	ES	ES	ES	ES	ES
1507	SAOUHSC_01664	SAOUHSC_01664	conserved hypothetical protein	29	73	0.3972602739726027	NE	NE	NE	NE	NA	NE	NA
1508	SAOUHSC_01665	SAOUHSC_01665	CBS domain protein	34	55	0.6181818181818182	NE	NE	NE	NE	NA	NE	NA
1509	SAOUHSC_01666	SAOUHSC_01666	Catalyzes a two-step reaction%2C first charging a glycine molecule by linking its carboxyl group to the alpha-phosphate of ATP%2C followed by transfer of the aminoacyl-adenylate to its tRNA	2	103	0.019417475728155338	E	ES	ES	ES	ES	ES	ES
1510	SAOUHSC_01667	SAOUHSC_01667	conserved hypothetical protein	6	71	0.08450704225352113	E	U	ES	ES	NA	DES	NA
1511	SAOUHSC_01668	era	Era%3B Escherichia coli Ras-like protein%3B Bex%3B Bacillus Era-complementing segment%3B essential protein in Escherichia coli that is involved in many cellular processes%3B GTPase%3B binds the cell membrane through apparent C-terminal domain%3B mutants are arrested during the cell cycle%3B Streptococcus pneumoniae Era binds to RNA and Escherichia coli Era binds 16S rRNA and 30S ribosome	2	78	0.02564102564102564	E	ES	ES	ES	ES	ES	NA
1512	SAOUHSC_01670	SAOUHSC_01670	cytidine deaminase	10	34	0.29411764705882354	NE	U	NE	NE	NA	ES	NA
1513	SAOUHSC_01671	SAOUHSC_01671	diacylglycerol kinase%2C putative	25	43	0.5813953488372093	NE	NE	NE	NE	NA	DES	NA
1514	SAOUHSC_01672	SAOUHSC_01672	conserved hypothetical protein	0	46	0.0	E	ES	ES	ES	ES	ES	ES
1515	SAOUHSC_01673	SAOUHSC_01673	conserved hypothetical protein	43	87	0.4942528735632184	NE	NE	NE	NE	NA	NE	NA
1516	SAOUHSC_01675	SAOUHSC_01675	conserved hypothetical protein	35	51	0.6862745098039216	NE	NE	NE	NE	NA	NE	NA
1517	SAOUHSC_01676	SAOUHSC_01676	conserved hypothetical protein	53	83	0.6385542168674698	NE	NE	NE	NE	NA	NE	NA
1518	SAOUHSC_01677	SAOUHSC_01677	conserved hypothetical protein	40	63	0.6349206349206349	NE	NE	NE	NE	NA	NE	NA
1519	SAOUHSC_01678	rpsU	a small basic protein that is one of the last in the subunit assembly%3B omission does not prevent assembly but the subunit is inactive%3B binds central domain of 16S rRNA	2	15	0.13333333333333333	U	U	ES	ES	ES	DES	NA
1520	SAOUHSC_01679	SAOUHSC_01679	conserved hypothetical protein	65	109	0.5963302752293578	NE	NE	NE	NE	NA	NE	NA
1521	SAOUHSC_01680	SAOUHSC_01680	in Escherichia coli RsmE methylates the N3 position of the U1498 base in 16S rRNA%3B cells lacking this function can grow%2C but are outcompeted by wild-type%3B SAM-dependent m(3)U1498 methyltransferase	44	63	0.6984126984126984	NE	NE	NE	NE	NA	NE	NA
1522	SAOUHSC_01681	prmA	methylates ribosomal protein L11 at multiple amino acid positions%3B mutations of these genes in Escherichia coli or Thermus thermophilus has no apparent phenotype	49	78	0.6282051282051282	NE	NE	NE	NE	NA	NE	NA
1523	SAOUHSC_01682	SAOUHSC_01682	chaperone Hsp40%3B co-chaperone with DnaK%3B Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins and by disaggregating proteins%2C also in an autonomous%2C dnaK-independent fashion	26	85	0.3058823529411765	NE	U	NE	U	ES	NE	ES
1524	SAOUHSC_01683	dnaK	heat shock protein 70%3B assists in folding of nascent polypeptide chains%3B refolding of misfolded proteins%3B utilizes ATPase activity to help fold%3B co-chaperones are DnaJ and GrpE%3B multiple copies in some bacteria	52	156	0.3333333333333333	NE	NE	NE	NE	ES	NE	ES
1525	SAOUHSC_01684	SAOUHSC_01684	with DnaK and DnaJ acts in response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins%3B may act as a thermosensor	10	40	0.25	NE	U	NE	ES	ES	DES	ES
1526	SAOUHSC_01685	SAOUHSC_01685	heat-inducible transcription repressor HrcA	69	98	0.7040816326530612	NE	NE	NE	NE	NA	NE	NA
1527	SAOUHSC_01686	SAOUHSC_01686	catalyzes the oxygen-independent formation of protoporphyrinogen-IX from coproporphyrinogen-III	64	112	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
1528	SAOUHSC_01687	SAOUHSC_01687	conserved hypothetical protein	5	5	1.0	S	NE	NE	NE	NA	NE	ES
1529	SAOUHSC_01688	SAOUHSC_01688	binds to the ribosome on the universally-conserved alpha-sarcin loop	53	163	0.32515337423312884	NE	NE	NE	NE	NA	DES	NA
1530	SAOUHSC_01689	rpsT	binds directly to the 16S rRNA and is involved in post-translational inhibition of arginine and ornithine decarboxylase	14	23	0.6086956521739131	NE	NE	NE	NE	NA	NE	NA
1531	SAOUHSC_01690	holA	required for the assembly and function of the DNAX complex which is required for the assembly of the beta subunit onto primed DNA	1	97	0.010309278350515464	E	ES	ES	ES	ES	ES	ES
1532	SAOUHSC_01691	SAOUHSC_01691	DNA internalization-related competence protein ComEC/Rec2	146	255	0.5725490196078431	NE	NE	NE	NE	NA	NE	NA
1533	SAOUHSC_01692	SAOUHSC_01692	conserved hypothetical protein	27	42	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
1534	SAOUHSC_01693	SAOUHSC_01693	conserved hypothetical protein	40	60	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
1535	SAOUHSC_01694	SAOUHSC_01694	conserved hypothetical protein	34	51	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
1536	SAOUHSC_01695	SAOUHSC_01695	conserved hypothetical protein	17	32	0.53125	NE	NE	NE	NE	NA	NE	NA
1537	SAOUHSC_01696	SAOUHSC_01696	conserved hypothetical protein	37	59	0.6271186440677966	NE	NE	NE	NE	NA	NE	NA
1538	SAOUHSC_01697	SAOUHSC_01697	nicotinate (nicotinamide) nucleotide adenylyltransferase	0	53	0.0	E	ES	ES	ES	ES	ES	ES
1539	SAOUHSC_01698	SAOUHSC_01698	conserved hypothetical protein	3	30	0.1	U	U	ES	ES	NA	ES	ES
1540	SAOUHSC_01699	SAOUHSC_01699	shikimate 5-dehydrogenase	34	85	0.4	NE	NE	NE	NE	NA	ES	NA
1541	SAOUHSC_01700	SAOUHSC_01700	in Bacillus subtilis this enzyme appears to be involved in 30S ribosomal RNA subunit biogenesis	0	95	0.0	E	ES	ES	ES	ES	ES	ES
1542	SAOUHSC_01701	SAOUHSC_01701	conserved hypothetical protein	0	55	0.0	E	ES	ES	ES	ES	ES	ES
1543	SAOUHSC_01702	SAOUHSC_01702	MTA/SAH nucleosidase	18	58	0.3103448275862069	NE	U	NE	NE	NA	DES	NA
1544	SAOUHSC_01704	SAOUHSC_01704	conserved hypothetical protein	24	34	0.7058823529411765	NE	NE	NE	NE	NA	NE	NA
1545	SAOUHSC_01705	SAOUHSC_01705	enterotoxin family protein	41	71	0.5774647887323944	NE	NE	NE	NE	NA	NE	NA
1546	SAOUHSC_01706	SAOUHSC_01706	conserved hypothetical protein	76	135	0.562962962962963	NE	NE	NE	NE	NA	NE	NA
1547	SAOUHSC_01707	SAOUHSC_01707	conserved hypothetical protein	59	108	0.5462962962962963	NE	NE	NE	NE	NA	NE	NA
1548	SAOUHSC_01708	SAOUHSC_01708	conserved hypothetical protein	28	55	0.509090909090909	NE	NE	NE	NE	NA	NE	NA
1549	SAOUHSC_01709	SAOUHSC_01709	acetyl-CoA carboxylase%2C biotin carboxylase%2C putative	50	104	0.4807692307692308	U	NE	NE	NE	NA	NE	NA
1550	SAOUHSC_01710	SAOUHSC_01710	acetyl-CoA carboxylase%2C biotin carboxyl carrier protein%2C putative	19	35	0.5428571428571428	NE	NE	NE	NE	NA	NE	NA
1551	SAOUHSC_01711	SAOUHSC_01711	conserved hypothetical protein	36	81	0.4444444444444444	NE	NE	NE	NE	NA	NE	NA
1552	SAOUHSC_01712	SAOUHSC_01712	conserved hypothetical protein	39	68	0.5735294117647058	NE	NE	NE	NE	NA	NE	NA
1553	SAOUHSC_01714	greA	necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites%3B arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through%2C resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus	1	32	0.03125	E	ES	ES	ES	ES	DES	ES
1554	SAOUHSC_01715	SAOUHSC_01715	functions in pyrimidine salvage%3B pyrimidine ribonucleoside kinase%3B phosphorylates nucleosides or dinucleosides to make UMP or CMP using ATP or GTP as the donor	34	64	0.53125	NE	NE	NE	NE	NA	NE	NA
1555	SAOUHSC_01716	SAOUHSC_01716	conserved hypothetical protein	47	96	0.4895833333333333	NE	NE	NE	NE	NA	NE	NA
1556	SAOUHSC_01717	SAOUHSC_01717	conserved hypothetical protein	42	76	0.5526315789473685	NE	NE	NE	NE	NA	NE	NA
1557	SAOUHSC_01718	SAOUHSC_01718	conserved hypothetical protein	35	65	0.5384615384615384	NE	NE	NE	NE	NA	NE	NA
1558	SAOUHSC_01719	SAOUHSC_01719	conserved hypothetical protein	6	22	0.2727272727272727	NE	U	NE	U	NA	DES	NA
1559	SAOUHSC_01720	SAOUHSC_01720	similar to RuvC resolvase with substantial differences%3B NMR structural information suggests this protein is monomeric%3B unknown cellular function	2	43	0.046511627906976744	E	ES	ES	ES	ES	ES	NA
1560	SAOUHSC_01721	SAOUHSC_01721	conserved hypothetical protein	2	24	0.08333333333333333	NE	U	ES	ES	ES	ES	NA
1561	SAOUHSC_01722	alaS	Catalyzes a two-step reaction%2C first charging an alanyl molecule by linking its carboxyl group to the alpha-phosphate of ATP%2C followed by transfer of the aminoacyl-adenylate to its tRNA	2	200	0.01	U	ES	ES	ES	ES	ES	ES
1562	SAOUHSC_01723	SAOUHSC_01723	conserved hypothetical protein	94	220	0.42727272727272725	NE	NE	NE	NE	NA	DES	NA
1563	SAOUHSC_01724	SAOUHSC_01724	conserved hypothetical protein	32	62	0.5161290322580645	NE	NE	NE	NE	NA	NE	NA
1564	SAOUHSC_01727	SAOUHSC_01727	conserved hypothetical protein	0	88	0.0	E	ES	ES	ES	ES	ES	ES
1565	SAOUHSC_01728	SAOUHSC_01728	conserved hypothetical protein	55	85	0.6470588235294118	NE	NE	NE	NE	NA	NE	NA
1566	SAOUHSC_01729	SAOUHSC_01729	conserved hypothetical protein	5	16	0.3125	S	U	NE	NE	NA	NE	NA
1567	SAOUHSC_01730	SAOUHSC_01730	conserved hypothetical protein	8	15	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
1568	SAOUHSC_01734	SAOUHSC_01734	conserved hypothetical protein	52	106	0.49056603773584906	NE	NE	NE	NE	NA	NE	NA
1569	SAOUHSC_01735	SAOUHSC_01735	conserved hypothetical protein	45	65	0.6923076923076923	NE	NE	NE	NE	NA	NE	NA
1570	SAOUHSC_01736	SAOUHSC_01736	conserved hypothetical protein	9	17	0.5294117647058824	S	NE	NE	NE	NA	NE	NA
1571	SAOUHSC_01737	aspS	catalyzes a two-step reaction%2C first charging an aspartate molecule by linking its carboxyl group to the alpha-phosphate of ATP%2C followed by transfer of the aminoacyl-adenylate to its tRNA%3B contains discriminating and non-discriminating subtypes	2	135	0.014814814814814815	E	ES	ES	ES	ES	DES	ES
1572	SAOUHSC_01738	hisS	catalyzes a two-step reaction%2C first charging a histidine molecule by linking its carboxyl group to the alpha-phosphate of ATP%2C followed by transfer of the aminoacyl-adenylate to its tRNA%3B class II aminoacyl-tRNA synthetase%3B forms homodimers%3B some organisms have a paralogous gene%2C hisZ%2C that is similar to hisS and produces a protein that performs the first step in histidine biosynthesis along with HisG	1	123	0.008130081300813009	E	ES	ES	ES	ES	ES	ES
1573	SAOUHSC_01739	SAOUHSC_01739	conserved hypothetical protein	22	81	0.2716049382716049	NE	U	NE	NE	ES	DES	NA
1574	SAOUHSC_01741	SAOUHSC_01741	hydrolyzes D-tyrosyl-tRNA(Tyr) into D-tyrosine and free tRNA(Tyr)%3B possible defense mechanism against a harmful effect of D-tyrosine	4	40	0.1	E	U	ES	ES	ES	ES	ES
1575	SAOUHSC_01742	SAOUHSC_01742	GTP pyrophosphokinase	21	188	0.11170212765957446	E	U	ES	ES	ES	DES	NA
1576	SAOUHSC_01743	SAOUHSC_01743	catalyzes a salvage reaction resulting in the formation of AMP which is metabolically less costly than a de novo synthesis	34	52	0.6538461538461539	NE	NE	NE	NE	NA	NE	NA
1577	SAOUHSC_01744	SAOUHSC_01744	conserved hypothetical protein	125	200	0.625	NE	NE	NE	NE	NA	NE	NA
1578	SAOUHSC_01746	SAOUHSC_01746	part of the preprotein secretory system%3B forms a complex with protein YajC%3B SecDFyajC stimulates the proton motive force-driven protein translocation%2C seems to modulate the cycling of SecA by stabilizing its membrane-inserted state and appears to be required for the release of mature proteins from the extracytoplasmic side of the membrane%3B in some organisms%2C such as Bacillus subtilis%2C SecD is fused to SecF	3	212	0.014150943396226415	U	ES	ES	ES	ES	ES	ES
1579	SAOUHSC_01747	SAOUHSC_01747	preprotein translocase%2C YajC subunit	18	25	0.72	NE	NE	NE	NE	NA	NE	NA
1580	SAOUHSC_01748	tgt	Exchanges the guanine residue with 7-aminomethyl-7-deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp%2C -Asn%2C -His and -Tyr)	59	92	0.6413043478260869	NE	NE	NE	NE	NA	NE	NA
1581	SAOUHSC_01749	queA	Synthesizes oQ from preQ1 in a single S-adenosylmethionine-requiring step	46	94	0.48936170212765956	NE	NE	NE	NE	NA	NE	NA
1582	SAOUHSC_01750	ruvB	promotes strand exchange during homologous recombination%3B RuvAB complex promotes branch migration%3B RuvABC complex scans the DNA during branch migration and resolves Holliday junctions at consensus sequences%3B forms hexameric rings around opposite DNA arms%3B requires ATP for branch migration and orientation of RuvAB complex determines direction of migration	12	82	0.14634146341463414	U	U	ES	ES	ES	ES	NA
1583	SAOUHSC_01751	ruvA	plays an essential role in ATP-dependent branch migration of the Holliday junction	15	56	0.26785714285714285	NE	U	NE	U	ES	DES	NA
1584	SAOUHSC_01752	SAOUHSC_01752	ACT domain protein	26	50	0.52	NE	NE	NE	NE	NA	NE	NA
1585	SAOUHSC_01753	obgE	essential GTPase%3B exhibits high exchange rate for GTP/GDP%3B associates with 50S ribosomal subunit%3B involved in regulation of chromosomal replication	1	108	0.009259259259259259	E	ES	ES	ES	ES	ES	ES
1586	SAOUHSC_01755	rpmA	involved in the peptidyltransferase reaction during translation	0	23	0.0	E	ES	ES	ES	ES	DES	ES
1587	SAOUHSC_01756	SAOUHSC_01756	conserved hypothetical protein	1	30	0.03333333333333333	E	ES	ES	ES	ES	ES	ES
1588	SAOUHSC_01757	rplU	ribosomal protein L21	0	26	0.0	E	ES	ES	ES	ES	ES	ES
1589	SAOUHSC_01758	SAOUHSC_01758	conserved hypothetical protein	49	71	0.6901408450704225	NE	NE	NE	NE	NA	DES	NA
1590	SAOUHSC_01759	SAOUHSC_01759	in some organisms this protein is a transmembrane protein while in others it is periplasmic%3B involved in some organisms with other components of the MreBCD complex and with penicillin binding proteins in the periplasm or cell wall	54	79	0.6835443037974683	NE	NE	NE	NE	NA	NE	NA
1591	SAOUHSC_01760	SAOUHSC_01760	conserved hypothetical protein	3	3	1.0	S	NE	NE	NE	NA	NE	ES
1592	SAOUHSC_01761	SAOUHSC_01761	conserved hypothetical protein	27	48	0.5625	NE	NE	NE	NE	NA	NE	NA
1593	SAOUHSC_01761a	SAOUHSC_01761a	-	18	24	0.75	NE	NE	NE	NA	NA	NE	NA
1594	SAOUHSC_01762	SAOUHSC_01762	conserved hypothetical protein	18	35	0.5142857142857142	NE	NE	NE	NE	NA	NE	NA
1595	SAOUHSC_01763	SAOUHSC_01763	-	22	52	0.4230769230769231	NE	NE	NE	NE	NA	NE	NA
1596	SAOUHSC_01764	SAOUHSC_01764	conserved hypothetical protein	64	93	0.6881720430107527	NE	NE	NE	NE	NA	NE	NA
1597	SAOUHSC_01765	SAOUHSC_01765	-	7	13	0.5384615384615384	S	NE	NE	NE	NA	NE	NA
1598	SAOUHSC_01766	SAOUHSC_01766	folylpolyglutamate synthase/dihydrofolate synthase%2C putative	2	123	0.016260162601626018	E	ES	ES	ES	ES	ES	ES
1599	SAOUHSC_01767	valS	valine--tRNA ligase%3B ValRS%3B converts valine ATP and tRNA(Val) to AMP PPi and valyl-tRNA(Val)%3B class-I aminoacyl-tRNA synthetase type 1 subfamily%3B has a posttransfer editing process to hydrolyze mischarged Thr-tRNA(Val) which is done by the editing domain	5	230	0.021739130434782608	E	ES	ES	ES	ES	ES	ES
1600	SAOUHSC_01768	SAOUHSC_01768	conserved hypothetical protein	26	53	0.49056603773584906	NE	NE	NE	NE	NA	DES	NA
1601	SAOUHSC_01769	SAOUHSC_01769	conserved hypothetical protein	72	119	0.6050420168067226	NE	NE	NE	NE	NA	NE	NA
1602	SAOUHSC_01770	SAOUHSC_01770	conserved hypothetical protein	4	8	0.5	S	NE	NE	NE	ES	NE	NA
1603	SAOUHSC_01771	SAOUHSC_01771	Converts (S)-4-amino-5-oxopentanoate to 5-aminolevulinate during the porphyrin biosynthesis pathway	48	115	0.41739130434782606	NE	NE	NE	NE	NA	NE	NA
1604	SAOUHSC_01772	SAOUHSC_01772	catalyzes the formation of porphobilinogen from 5-aminolevulinate	0	76	0.0	E	ES	ES	ES	NA	ES	ES
1605	SAOUHSC_01773	SAOUHSC_01773	uroporphyrinogen-III synthase%2C putative	1	58	0.017241379310344827	E	ES	ES	ES	NA	ES	ES
1606	SAOUHSC_01774	hemC	transformation of porphobilinogen to hydroxymethylbilane in porphyrin biosynthesis	1	89	0.011235955056179775	E	ES	ES	ES	NA	ES	ES
1607	SAOUHSC_01775	SAOUHSC_01775	conserved hypothetical protein	39	98	0.3979591836734694	NE	NE	NE	NE	NA	DES	NA
1608	SAOUHSC_01776	hemA	catalyzes the formation of glutamate-1-semialdehyde from glutamyl-tRNA(Glu) and NADPH%3B the second step of the pathway is catalyzed by glutamate-1-semialdehyde aminomutase which results in the formation of 5-aminolevulinic acid%3B functions in porphyrin (tetrapyrroles) biosynthesis%3B the crystal structure showed a C-terminal dimerization domain that appears to be absent in Chlamydial proteins	1	111	0.009009009009009009	E	ES	ES	ES	NA	ES	ES
1609	SAOUHSC_01777	engB	binds guanine nucleotides%3B in Escherichia coli depletion results in defective cell division and filamentation%3B in Bacillus subtilis this gene is essential	3	63	0.047619047619047616	E	ES	ES	ES	ES	DES	ES
1610	SAOUHSC_01778	clpX	binds and unfolds substrates as part of the ClpXP protease	8	97	0.08247422680412371	E	U	ES	ES	NA	ES	ES
1611	SAOUHSC_01779	tig	Tig%3B RopA%3B peptidyl-prolyl cis/trans isomerase%3B promotes folding of newly synthesized proteins%3B binds ribosomal 50S subunit%3B forms a homodimer	32	94	0.3404255319148936	NE	NE	NE	NE	NA	DES	NA
1612	SAOUHSC_01780	SAOUHSC_01780	-	11	13	0.8461538461538461	S	NE	NE	NE	NA	NE	NA
1613	SAOUHSC_01781	SAOUHSC_01781	conserved hypothetical protein	61	90	0.6777777777777778	NE	NE	NE	NE	NA	NE	NA
1614	SAOUHSC_01782	SAOUHSC_01782	conserved hypothetical protein	8	55	0.14545454545454545	NE	U	ES	ES	ES	ES	NA
1615	SAOUHSC_01783	SAOUHSC_01783	-	5	12	0.4166666666666667	S	NE	NE	NE	NA	ES	NA
1616	SAOUHSC_01784	rplT	binds directly to 23S ribosomal RNA prior to in vitro assembly of the 50S ribosomal subunit	0	31	0.0	E	ES	ES	ES	ES	ES	ES
1617	SAOUHSC_01785	rpmI	ribosomal protein L35	0	16	0.0	E	ES	ES	ES	ES	ES	ES
1618	SAOUHSC_01786	infC	IF-3 has several functions that are required and promote translation initiation including%3B preventing association of 70S by binding to 30S%3B monitoring codon-anticodon interactions by promoting disassociation of fMet-tRNA(fMet) from initiation complexes formed on leaderless mRNAs or incorrectly bound noninitiatior tRNAs and complexes with noncanonical start sites%3B stimulates codon-anticodon interactions at P-site%3B involved in moving mRNA to the P-site%3B and in recycling subunits	0	30	0.0	E	ES	ES	ES	ES	ES	ES
1619	SAOUHSC_01787	SAOUHSC_01787	conserved hypothetical protein	2	141	0.014184397163120567	U	ES	ES	ES	ES	ES	ES
